id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13625405,Rental unit in Montréal · ★4.70 · 1 bedroom · 1 bed · 1 bath,48636065,Olivier,,Ahuntsic-Cartierville,45.55559,-73.64754,Entire home/apt,135,31,69,2023-10-07,0.77,1,360,6,
51717473,Loft in Montréal · ★4.85 · 1 bedroom · 2 beds · 1 bath,67824670,Jawad,,Ville-Marie,45.53656,-73.55091,Entire home/apt,122,31,20,2023-10-04,1.35,8,311,18,
639796893649832908,Condo in Montréal · ★4.61 · 2 bedrooms · 2 beds · 1 bath,435877359,Ting,,Le Sud-Ouest,45.45261,-73.59154,Entire home/apt,135,1,78,2023-11-12,4.70,1,0,49,"314236, expires: 2024-06-27T21:49:17Z"
929579341337666213,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,414214427,Guy Philippe,,Montréal-Nord,45.61255,-73.60763,Private room,29,31,0,,,11,142,0,
816728992969049828,Rental unit in Montréal · 3 bedrooms · 4 beds · 1 bath,396372298,Michael,,Montréal-Nord,45.60906,-73.6186,Entire home/apt,130,31,0,,,1,365,0,
49211508,Rental unit in Montréal · ★4.56 · 1 bedroom · 1 bed · 1 bath,223679880,Kas,,Ville-Marie,45.5048,-73.55508,Entire home/apt,156,2,84,2023-11-07,2.64,48,365,18,"301259, expires: 2024-02-28"
623346721105455577,Rental unit in Montréal · ★4.76 · 1 bedroom · 1 bed · 1 bath,283833782,Melissa,,Le Plateau-Mont-Royal,45.51905,-73.59655,Entire home/apt,99,2,84,2023-12-03,4.36,28,356,50,"299603, expires: 2024-07-31"
53478816,Condo in Montréal · 2 bedrooms · 2 beds · 1 bath,38459934,Corporate Stays,,Saint-Laurent,45.50304,-73.70583,Entire home/apt,220,31,1,2022-09-18,0.07,138,344,0,
824584875002430795,Rental unit in Westmount · ★4.71 · 2 bedrooms · 2 beds · 1 bath,477823260,Posh Properties,,Westmount,45.479181434928,-73.60150594597604,Entire home/apt,106,31,16,2023-11-24,1.76,10,0,16,"300935, expires: 2024-01-31"
764168895583920998,Serviced apartment in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,483983934,Prince,,Verdun,45.46606900309249,-73.56972851922478,Private room,58,31,22,2023-05-10,1.73,1,50,19,
622320657555891653,Rental unit in Montréal · ★4.63 · 1 bedroom · 1 bed · 1 bath,283833782,Melissa,,Outremont,45.51821,-73.59626,Entire home/apt,86,2,75,2023-12-01,3.93,28,343,42,"299603, expires: 2024-07-31"
785573736623891683,Condo in Montréal · ★4.95 · 1 bedroom · 2 beds · 1 bath,489341864,Xin,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46423965022178,-73.6148512095096,Entire home/apt,94,1,20,2023-08-20,1.70,12,103,20,"300481, expires: 2024-10-31"
824563771613339365,Rental unit in Westmount · ★4.82 · Studio · 1 bed · 1 bath,55042116,Nick,,Westmount,45.47907,-73.60017,Entire home/apt,79,31,11,2023-11-20,1.25,3,341,11,"300935, expires: 2024-01-31"
800042425599169881,Rental unit in Montréal · ★4.80 · 1 bedroom · 1 bed · 1 bath,480740287,Hotel Place-Royale,,Ville-Marie,45.50477154563196,-73.55514851915065,Entire home/apt,158,1,35,2023-12-06,3.79,9,329,35,"311431, expires: 2024-12-15"
777580929551132950,Condo in Montréal · ★4.76 · 1 bedroom · 2 beds · 1 bath,490599504,Lapj,,Le Sud-Ouest,45.47931578624323,-73.56779592808294,Entire home/apt,279,31,21,2023-09-04,2.39,5,140,21,
52689525,Condo in Montréal · ★4.83 · 1 bedroom · 1 bed · 1 bath,9932868,Alexandru,,Le Sud-Ouest,45.47916,-73.5772,Entire home/apt,90,32,6,2023-05-03,0.24,1,355,1,
852378473736036078,Rental unit in Montréal · ★5.0 · 3 bedrooms · 5 beds · 1 bath,190011234,Jordan,,Rosemont-La Petite-Patrie,45.54681893001825,-73.58042984480825,Entire home/apt,458,31,7,2023-08-02,0.86,7,94,7,
1032811783225291143,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,548141537,Adil,,Le Sud-Ouest,45.4947813,-73.5587819,Entire home/apt,120,31,0,,,2,220,0,
779024458540136507,Rental unit in Montréal · 4 bedrooms · 4 beds · 1.5 baths,9770464,Melissa,,Rosemont-La Petite-Patrie,45.557602,-73.5725631,Entire home/apt,102,32,1,2023-08-01,0.22,14,332,1,
52458667,Rental unit in Montréal · ★5.0 · 3 bedrooms · 3 beds · 1 bath,47409366,Jean-Michel,,Ville-Marie,45.51487,-73.55709,Entire home/apt,495,31,13,2023-08-07,0.49,7,365,2,
850816664965844063,Rental unit in Montréal · ★4.83 · 2 bedrooms · 2 beds · 1 bath,446405427,Tracy,,Verdun,45.46071,-73.56827,Entire home/apt,129,2,12,2023-12-05,5.45,1,190,12,"315789, expires: 2024-10-28T00:00:00Z"
934084717293949458,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,456312310,Jeremy,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.490489821583985,-73.64691672054248,Entire home/apt,71,31,0,,,16,326,0,
18190237,Rental unit in Montréal · ★4.89 · 2 bedrooms · 2 beds · 1 bath,72874969,Alex,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4678,-73.63945,Entire home/apt,95,31,124,2022-05-31,1.54,1,62,0,
994543076714167670,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 2 baths,152249282,Nadia,,Verdun,45.46468652182466,-73.57092790086004,Private room,49,1,3,2023-12-03,2.57,24,69,3,"313216, expires: 2024-04-30"
960944452082602705,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,18094274,Jenny,,Verdun,45.45436671315001,-73.56529311214696,Private room,30,31,1,2023-09-30,0.40,1,181,1,
20195499,Rental unit in Montréal · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,11241121,Laetitia,,Rosemont-La Petite-Patrie,45.54861,-73.57467,Private room,27,31,17,2023-08-28,0.22,4,173,3,
983398532760642250,Home in Dollard-des-Ormeaux · ★4.33 · 1 bedroom · 1 bed · 2.5 shared baths,105217282,Monidera,,Dollard-des-Ormeaux,45.48998887449926,-73.79687962057328,Private room,70,3,3,2023-11-23,1.22,4,174,3,"315304, expires: 2024-09-12"
994609792501931800,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 2 shared baths,152249282,Nadia,,Le Sud-Ouest,45.47701,-73.55986,Private room,49,1,1,2023-11-19,1,24,166,1,"311366, expires: 2024-12-03"
791577317288426464,Home in Montréal · 6 bedrooms · 6 beds · 5 baths,442464407,Kremer,,Rivière-des-Prairies-Pointe-aux-Trembles,45.70134,-73.48681,Entire home/apt,200,31,0,,,1,365,0,
939791131285494099,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,243746900,Lucy,,Le Sud-Ouest,45.44840411960121,-73.59035165263806,Private room,30,2,4,2023-10-24,1.04,101,180,4,"313388, expires: 2024-05-08"
891355316860558381,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,228435849,Gerson,,Rosemont-La Petite-Patrie,45.5712005,-73.5744971,Entire home/apt,100,31,1,2023-08-12,0.24,4,356,1,
774614133697655047,Home in Montréal · ★4.20 · 1 bedroom · 1 bed · 1 shared bath,374187442,Alex,,Ahuntsic-Cartierville,45.54831,-73.64088,Private room,26,32,20,2023-08-21,1.63,2,88,19,
1003113563192778413,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 shared bath,243746900,Lucy,,Le Sud-Ouest,45.44973,-73.60261,Private room,31,2,2,2023-11-26,2,101,66,2,"314343, expires: 2024-10-11"
48900598,Condo in Montréal · 2 bedrooms · 2 beds · 2 baths,283833782,Melissa,,Ville-Marie,45.49589,-73.57139,Entire home/apt,145,90,0,,,28,363,0,
903496535008449875,Rental unit in Montréal · ★4.38 · 1 bedroom · 1 bed · 1 bath,243746900,Lucy,,Le Sud-Ouest,45.44837,-73.60057,Private room,31,2,16,2023-11-27,2.82,101,180,16,"312754, expires: 2024-04-14T00:42:07Z"
48255084,Rental unit in Montréal · ★4.21 · 4 bedrooms · 15 beds · 1 shared bath,366948627,Joe,,Le Sud-Ouest,45.45776,-73.59655,Private room,135,31,34,2023-07-08,1.04,22,362,2,
1021743812197164251,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,224865057,Sonder (Montreal),,Ville-Marie,45.50121583494751,-73.55728755597843,Entire home/apt,131,2,0,,,54,361,0,"314536, expires: 2024-07-24"
38552535,Rental unit in Montréal · ★4.29 · 1 bedroom · 1 bed · 1.5 baths,174115409,Miguel,,Mercier-Hochelaga-Maisonneuve,45.55231,-73.53874,Private room,77,2,35,2023-10-29,0.75,8,346,18,"300817, expires: 2028-02-28"
968325690756621245,Home in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,135734872,Ghyslaine,,Ahuntsic-Cartierville,45.57159,-73.6555,Private room,,31,0,,,1,87,0,
987105955512596752,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,537532000,Frederic,,Ville-Marie,45.498778541808186,-73.5584353632387,Entire home/apt,95,2,6,2023-11-24,4.62,2,0,6,"076445, expires: 2024-08-21"
923105500966485397,Rental unit in Montréal · ★4.50 · 1 bedroom · 1 bed · 1 private bath,503981433,Yang,,Mercier-Hochelaga-Maisonneuve,45.54604,-73.5551,Private room,35,31,8,2023-11-21,1.59,16,175,8,"314965, expires: 2024-08-13"
2683607,Rental unit in Pointe-Claire · ★5.0 · 2 bedrooms · 3 beds · 1 bath,13737276,Stewart,,Pointe-Claire,45.42788,-73.82499,Entire home/apt,75,31,11,2023-09-30,0.12,2,322,2,
747804841651294349,Rental unit in Montréal · ★4.80 · 1 bedroom · 1 bed · 1 bath,484619491,Noemi,,Rosemont-La Petite-Patrie,45.5558974,-73.5621543,Entire home/apt,58,32,5,2023-12-09,0.45,1,52,5,
23375924,Townhouse in Montréal · ★5.0 · 2 bedrooms · 1 bed · 1 private bath,4863671,Marie-Pierre,,Mercier-Hochelaga-Maisonneuve,45.54808362701821,-73.5408587694861,Private room,125,2,11,2023-12-03,2.16,1,357,11,"314533, expires: 2024-07-13"
732079213229655511,Rental unit in Montréal · ★4.25 · 1 bedroom · 1 bed · 1 bath,214141772,Cristi,,Anjou,45.60440312736222,-73.5746954753995,Entire home/apt,50,31,8,2023-10-26,0.64,2,261,7,
994543233480269702,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 2 baths,152249282,Nadia,,Verdun,45.46479970994525,-73.57123650381538,Private room,43,1,2,2023-11-10,1.54,24,73,2,"313216, expires: 2024-04-30"
34944063,Home in Montréal-Ouest · ★4.71 · 2 bedrooms · 2 beds · 1 private bath,258369266,Jess,,Montréal-Ouest,45.4517,-73.63827,Private room,35,32,7,2022-06-18,0.13,3,80,0,
899408746019625745,Rental unit in Montreal · 1 bedroom · 1 bed · Half-bath,422510625,Sami,,Villeray-Saint-Michel-Parc-Extension,45.58129779223845,-73.62321292303102,Private room,116,31,0,,,1,365,0,
51866023,Rental unit in Montréal · ★4.60 · 1 bedroom · 1 bed · 1 bath,9770464,Melissa,,Rosemont-La Petite-Patrie,45.557472,-73.572388,Entire home/apt,49,32,5,2023-02-16,0.25,14,365,2,
939016517288617080,Home in Montréal · 1 bedroom · 1 bed · 1 shared bath,522828949,Xavier,,Mercier-Hochelaga-Maisonneuve,45.577912227484035,-73.54836855406431,Private room,56,2,0,,,4,245,0,"315601, expires: 2024-09-19"
914324314795751943,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 shared bath,857294,Andrea,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50258,-73.6408,Private room,34,32,1,2023-11-14,1,6,135,1,
50443730,Rental unit in Montreal · ★5.0 · 1 bedroom · 1 bed · 1 bath,7250257,Stewie,,Le Plateau-Mont-Royal,45.52413,-73.59676,Entire home/apt,54,120,6,2022-10-05,0.21,18,225,0,
4422595,Rental unit in Montreal · ★4.91 · 1 bedroom · 1 bed · 2 shared baths,1789044,Colin&Özge,,Mercier-Hochelaga-Maisonneuve,45.55629,-73.53114,Private room,37,31,22,2022-05-01,0.21,3,15,0,
878866147028279470,Rental unit in Montréal · ★4.0 · 1 bedroom · 1 bed · 1 bath,511780254,Robert,,Villeray-Saint-Michel-Parc-Extension,45.55456050268338,-73.61345808953047,Entire home/apt,52,31,3,2023-08-15,0.49,1,261,3,
912357497471298494,Condo in Montréal · 2 bedrooms · 6 beds · 1 shared bath,49259573,Nicolás,,Ville-Marie,45.5291408683327,-73.55989471077919,Private room,160,31,0,,,3,351,0,
613686655512146012,Rental unit in Montréal · ★4.41 · 1 bedroom · 3 beds · 1 bath,223679880,Kas,,Ville-Marie,45.50484,-73.55521,Entire home/apt,186,2,27,2023-11-26,1.55,48,160,18,"301259, expires: 2024-02-28"
1069924,Loft in Montreal · 1 bedroom · 1 bed · 1 bath,432864,Olivier,,Le Plateau-Mont-Royal,45.52013,-73.58817,Entire home/apt,,180,0,,,1,0,0,
42428695,Boutique hotel in Montréal · 2 bedrooms · 2 beds · 2 baths,320221217,Hotel Epik,,Ville-Marie,45.50367,-73.55439,Private room,1850,7,0,,,2,5,0,"603094, expires: 2024-02-28"
40946622,Condo in Montréal · ★5.0 · 1 bedroom · 2 beds · 1 bath,111294431,Magdalina,,Ville-Marie,45.49682,-73.56747,Entire home/apt,90,32,6,2023-11-01,0.13,33,9,1,
937139850020270545,Rental unit in Montréal · ★4.82 · 1 bedroom · 1 bed · 1 bath,78194720,Francois,,Mercier-Hochelaga-Maisonneuve,45.54548050616592,-73.54300417006016,Entire home/apt,106,2,11,2023-11-26,2.29,2,352,11,"314298, expires: 2024-07-13"
45080434,Rental unit in Montréal · 4 bedrooms · 4 beds · 3 baths,265767054,Shi,,Le Sud-Ouest,45.48557,-73.57492,Private room,28,31,0,,,4,0,0,
36585581,Rental unit in Montréal · ★5.0 · Studio · 1 bed · 1 bath,17945018,Dorothée,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49372,-73.63029,Entire home/apt,99,120,4,2020-11-23,0.08,5,138,0,
36639078,Rental unit in Montréal · ★4.87 · 1 bedroom · 1 bed · 1 bath,272591563,Mai,,Ahuntsic-Cartierville,45.55584,-73.64445,Entire home/apt,72,32,54,2023-11-11,1.02,1,3,4,
37676560,Rental unit in Montréal · ★4.86 · Studio · 1 bed · 1 bath,8584844,Daniel,,Rosemont-La Petite-Patrie,45.55174,-73.57795,Entire home/apt,33,31,7,2023-04-24,0.18,4,50,1,
594970340408734698,Rental unit in Montréal · ★4.71 · 2 bedrooms · 2 beds · 1 bath,110625951,Mariane,,Villeray-Saint-Michel-Parc-Extension,45.54644,-73.63208,Entire home/apt,65,32,7,2023-11-26,0.41,2,76,4,
600627094238249310,Rental unit in Montréal · 1 bedroom · 1 bed · 1 shared bath,139668470,Ronak,,Ville-Marie,45.5016,-73.58039,Private room,30,120,0,,,1,83,0,
52226430,Home in Beaconsfield · 5 bedrooms · 5 beds · 3 baths,24382691,Miao,,Beaconsfield,45.42588,-73.87108,Entire home/apt,,60,0,,,1,0,0,
867422071395528380,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,109474334,Ardy Valerio,,Le Sud-Ouest,45.49275263237589,-73.55869394980456,Entire home/apt,104,365,0,,,4,364,0,
872672169200466208,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,15828722,Sylvia,,Le Sud-Ouest,45.4895967497002,-73.57573815474198,Private room,35,31,0,,,1,0,0,
742854599701027304,Rental unit in Montréal · Studio · 1 bed · 1 bath,484415805,My Studio Montreal,,Le Plateau-Mont-Royal,45.51317,-73.57544,Entire home/apt,120,31,1,2023-07-17,0.20,30,36,1,
714520925740353364,Condo in Montréal · ★4.83 · 2 bedrooms · 3 beds · 1 bath,170476892,Bianca,,LaSalle,45.429222699914845,-73.60580278867226,Entire home/apt,118,31,36,2023-09-03,4.68,1,0,36,
639146033293007625,Loft in Montréal · ★4.67 · 2 bedrooms · 2 beds · 1 bath,306041574,U By George,,Ville-Marie,45.50371,-73.56233,Entire home/apt,199,1,9,2023-11-12,0.65,38,0,8,"302234, expires: 2024-03-19T01:00:00Z"
25111695,Rental unit in Montréal · ★4.88 · 2 bedrooms · 4 beds · 1 bath,41410229,Jose Luis,,Pierrefonds-Roxboro,45.50294204173563,-73.80949534302194,Entire home/apt,162,2,75,2023-10-09,1.13,1,117,28,"314195, expires: 2024-06-16T00:00:00Z"
904705271476247423,Rental unit in Montréal · ★4.71 · 3 bedrooms · 4 beds · 2 baths,517808440,Karim,,Ville-Marie,45.4888264,-73.58181139999999,Entire home/apt,499,31,7,2023-08-25,1.41,1,0,7,
912283117200773711,Rental unit in Montréal · ★4.64 · 1 bedroom · 1 bed · 1 bath,358671805,Romeo,,Ville-Marie,45.49851,-73.57607,Entire home/apt,124,2,14,2023-11-17,2.66,8,78,14,"300512, expires: 2024-06-30"
916907581696793865,Loft in Montréal · Studio · 1 bed · 1 bath,513420372,Leslie,,Ville-Marie,45.51552,-73.55873,Entire home/apt,,31,2,2023-09-02,0.43,2,0,2,
976966942641101656,Home in Montreal · 3 bedrooms · 3 beds · 4 baths,534395307,Monika,,Ville-Marie,45.49577396300601,-73.57232013080537,Entire home/apt,272,31,0,,,3,16,0,
872708753489619346,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,298201686,Adama,,Mercier-Hochelaga-Maisonneuve,45.6032013,-73.5235059,Entire home/apt,40,31,2,2023-07-31,0.34,2,364,2,
654475,Rental unit in Montreal · ★4.75 · 2 bedrooms · 3 beds · 1 bath,1803138,MFS - Maria,,Ahuntsic-Cartierville,45.54959,-73.66735,Entire home/apt,105,33,8,2021-09-27,0.08,5,2,0,
1021598207472450104,Rental unit in Montréal · ★New · 1 bedroom · 1 bath,526178245,Edwidge,,Saint-Léonard,45.581395511470745,-73.5977792327,Private room,28,31,0,,,2,364,0,
883540604183537755,Rental unit in Montréal · 1 bedroom · 1 bed · 1 shared bath,377876199,Mai,,Mercier-Hochelaga-Maisonneuve,45.60102165363789,-73.52217437933983,Private room,54,31,0,,,6,347,0,
3386525,Loft in Montreal · ★5.0 · 1 bedroom · 1 bed · 1 bath,17005296,Nathalie,,Ville-Marie,45.50279,-73.55586,Entire home/apt,280,90,3,2015-11-25,0.03,3,365,0,
1029236240460775074,Bed and breakfast in Montréal · ★New · 1 bedroom · 1 bed · 1.5 shared baths,137921345,Nacima & Kamal,,Saint-Léonard,45.588354889644116,-73.58217596377729,Private room,29,31,0,,,7,89,0,
46709542,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 shared bath,197244000,Sina,,Mercier-Hochelaga-Maisonneuve,45.57902,-73.51821,Private room,50,90,0,,,1,90,0,
821985344922524153,Home in Montréal · ★4.60 · 1 bedroom · 2 beds · 1 private bath,469704206,Mohammad Azizur,,Verdun,45.46459349260299,-73.56561761243583,Private room,68,1,45,2023-12-03,4.43,3,341,45,"314206, expires: 2024-07-02T18:55:55Z"
966564687121680795,Home in Montréal · 1 bedroom · 1 bed · 1 bath,19809267,Johane,,Le Sud-Ouest,45.45601,-73.58718,Private room,99,31,0,,,1,261,0,
874116021863724473,Rental unit in Montréal · 1 bedroom · 1 bed · 1 shared bath,506168074,Marina,,Mercier-Hochelaga-Maisonneuve,45.57342006037851,-73.53361855818427,Private room,36,32,1,2023-08-28,0.28,5,354,1,
38381302,Boutique hotel in Montréal · ★4.86 · 1 bedroom · 1 bed · 1 private bath,270132906,Hotel Uville,,Ville-Marie,45.50229,-73.55448,Private room,190,1,160,2023-10-28,3.22,3,0,7,"299981, expires: 2024-08-31"
45080601,Rental unit in Montreal · 3 bedrooms · 3 beds · 1 bath,265767054,Shi,,Le Sud-Ouest,45.48593,-73.57738,Entire home/apt,93,31,0,,,4,0,0,
18829230,Rental unit in Montreal · 2 bedrooms · 1 bed · 1 bath,92260599,Mengyuan,,Ville-Marie,45.51909,-73.56216,Entire home/apt,55,31,0,,,2,0,0,
21162956,Rental unit in Montréal · ★4.91 · 1 bedroom · 1 bed · 1 bath,66062585,Jared,,Ville-Marie,45.50376,-73.564,Entire home/apt,47,32,90,2019-04-19,1.27,1,0,0,
29482255,Rental unit in Montreal · 2 bedrooms · 2 beds · 1 bath,49003552,Francis,,LaSalle,45.41925,-73.61343,Entire home/apt,125,120,0,,,1,88,0,
30820822,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,97396428,Lam,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48688,-73.61908,Entire home/apt,53,60,0,,,1,0,0,
22292095,Rental unit in Montréal · ★4.80 · Studio · 3 beds · 1 bath,3299104,Franca,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47131,-73.60654,Entire home/apt,50,365,5,2021-07-02,0.07,7,358,0,
23823831,Condo in Montréal · 1 bedroom · 1 bed · 8 shared baths,172058803,Philippe,,Le Plateau-Mont-Royal,45.50773,-73.57587,Private room,27,35,1,2018-07-31,0.02,15,0,0,
24809969,Condo in Montréal · ★4.93 · 2 bedrooms · 3 beds · 1 bath,187571992,Jessica-Jason,,Ville-Marie,45.49549,-73.56935,Entire home/apt,178,31,40,2019-10-31,0.59,1,0,0,
1029664394206422878,Rental unit in Montréal · ★New · 1 bedroom · 2 beds · 1 bath,547537953,Claire,,Rosemont-La Petite-Patrie,45.57288204016658,-73.57462524375643,Entire home/apt,84,1,0,,,1,129,0,"244786, expires: 2024-12-31"
40660332,Condo in Montréal · ★4.80 · 2 bedrooms · 2 beds · 1 bath,310761113,Bao,,Ville-Marie,45.5216,-73.55641,Entire home/apt,75,31,5,2020-02-09,0.10,1,0,0,
18811447,Rental unit in Montréal · ★4.88 · 1 bedroom · 2 beds · 1 bath,15267906,Elena,,Rosemont-La Petite-Patrie,45.53452,-73.60663,Entire home/apt,70,60,8,2019-11-24,0.10,1,0,0,
602292829188345949,Rental unit in Montréal · ★4.67 · 1 bedroom · 2 beds · 1 bath,453688601,Avrohom,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49155,-73.63997,Entire home/apt,90,32,3,2022-05-12,0.15,1,0,0,
54127665,Rental unit in Montréal · ★4.91 · Studio · 1 bed · 1 bath,195501369,Julio,,Ville-Marie,45.51675,-73.56108,Entire home/apt,51,31,11,2022-08-22,0.48,72,73,0,
27397678,Condo in Montréal · ★5.0 · 1 bedroom · 1 bed · 8 baths,172058803,Philippe,,Le Plateau-Mont-Royal,45.50811,-73.57771,Private room,27,35,3,2023-08-20,0.06,15,0,2,
27675246,Rental unit in Montréal · ★4.24 · Studio · 1 bed · 1 bath,195501369,Julio,,Ville-Marie,45.5101,-73.56191,Entire home/apt,70,31,33,2022-11-30,0.52,72,87,0,
30526766,Rental unit in Montréal · 1 bedroom · 1 bed · 1 shared bath,229070357,Francois-Guy,,Villeray-Saint-Michel-Parc-Extension,45.54439,-73.63549,Private room,23,120,0,,,1,0,0,
31821273,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,149624734,Wael,,Saint-Laurent,45.5276,-73.67424,Entire home/apt,,276,0,,,1,0,0,
23323154,Rental unit in Montréal · ★4.50 · 2 bedrooms · 2 beds · 1 bath,18144699,Yves,,Le Plateau-Mont-Royal,45.5308,-73.57237,Entire home/apt,100,14,4,2022-08-13,0.06,2,0,0,"296659, expires: 2024-01-01T01:00:00Z"
31984331,Rental unit in Montréal · ★4.75 · 1 bedroom · 1 bed · 1 bath,239795286,Stephen,,Le Sud-Ouest,45.4794,-73.57861,Entire home/apt,55,90,4,2019-06-10,0.07,1,97,0,
31211345,Rental unit in Montréal · ★5.0 · 1 bedroom · 2 beds · 1 bath,233423634,Lidia,,Ville-Marie,45.50784,-73.56783,Entire home/apt,,31,9,2020-03-17,0.15,1,0,0,
